BindingDB MonomerID,Ligand SMILES,IC50 (nM)
50050130,OC(=O)C1(CCCC1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](S)Cc1ccccc1,45.0
50282856,C[C@H](NC(=O)[C@H](CS)Cc1ccccc1)C(=O)N1CCC[C@H]1C(O)=O,45.0
50039518,C[C@H](CS)C(=O)N[C@H](CSCc1ccccc1)C(O)=O,46.0
50034867,COCC[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)C(=O)NCCC(O)=O)C(O)=O,46.0
50050134,CC(C)(NC(=O)[C@@H](S)CCc1ccccc1)C(=O)N1CCCC1C(O)=O,46.0
50190737,CCc1nnc(NC(=O)C2(CC(CCc3ccccc3)C(O)=O)CCCC2)s1,46.0
50283645,C[C@@H]([C@H](NCP(O)(O)=O)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(O)=O)c1ccccc1,47.0
50283631,OC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)[C@H](Cc1ccc2OCOc2c1)NCP(O)(O)=O,48.0
50403594,OC(=O)[C@@H]1Cc2cccc3CC[C@H](NC(=O)[C@@H](S)Cc4ccccc4)C(=O)N1c23,48.0
50034847,OC(=O)CCNC(=O)C(CC(Cc1ccc(cc1)-c1ccccc1)C(O)=O)Cc1ccc(cc1)-c1ccccc1,49.0
50034858,CO[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)CCCC(O)=O)C(O)=O,49.0
50039506,CC(C)(C)SC[C@@H](NC(=O)[C@@H](CS)Cc1ccccc1)C(O)=O,49.0
50048506,C[C@H]1CCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1CC(O)=O,49.0
50050159,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](S)Cc1ccccc1,50.0
50050131,OC(=O)[C@H](COCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](S)Cc1ccccc1,50.0
50046258,CC(C)CC(S)CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(O)=O,50.0
50046257,CCCCC(NC(=O)C(Cc1ccccc1)C(C)S)C(=O)NC(Cc1ccc(O)cc1)C(O)=O,50.0
50046260,CC(S)C(Cc1ccccc1)C(=O)NCC(O)=O,50.0
50002038,CC(C)C[C@@H](NC(=O)C(S)Cc1ccccc1)C(O)=O,50.0
50051788,CC[C@H](C)C(S)C(=O)NCC(=O)N1[C@@H](CC[C@@H]1c1ccccc1)C(O)=O,50.0
50503885,CCCOc1nc(CC)c(CNC(=O)[C@@H](CS)CC(C)C)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,50.0
50008598,[O-]S(=O)(=O)c1ccc(NC(=O)C(CS)Cc2ccc(cc2)-c2ccccc2)cc1,52.0
50018217,ONC(=O)CC(Cc1ccccc1)C(=O)NCCCCC(O)=O,52.0
50046262,CC(C)C(C(S)CCc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(O)=O,53.0
50034861,COc1ccc(C[C@H](C[C@@H](Cc2ccc(cc2)-c2ccccc2)C(=O)NCCC(O)=O)C(O)=O)cc1OC,54.0
50034862,Cc1ccc(cc1)[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)C(=O)NCCC(O)=O)C(O)=O,54.0
50509658,OC(=O)CCC(=O)N[C@@H](CC(O)=O)Cc1ccc(cc1)-c1cc(F)cc(Cl)c1,54.0
50287432,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C1(CP(O)(=O)[C@H](Cc2ccccc2)NC(=O)c2ccc(cc2)[N+]([O-])=O)CCCC1,55.0
50403275,CN1N(CC(O)=O)C(=O)[C@H](CCC1=O)NC(=O)[C@@H](S)Cc1ccccc1,55.0
50017754,OC(=O)CCCNC(=O)C(CC(Cc1ccccc1)C(O)=O)Cc1ccccc1,57.0
50287302,CC(C[C@@H](Cc1ccc(cc1)-c1ccccc1)C(=O)Nc1nc(CC(O)=O)cs1)C(O)=O,58.0
50286714,OC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)[C@H](S)Cc1ccccc1,59.0
50042830,SCC1CCCCCCC(NC1=O)C(=O)Nc1cccnc1,59.0
50039532,CSCC[C@@H](NC(=O)[C@@H](CS)CCc1ccccc1)C(O)=O,60.0
85427,CC(CS)C(=O)Nc1cncc(c1)C(O)=O,60.0
50190773,CCCC(CC1(CCCC1)C(=O)Nc1nnc(CC)s1)C(O)=O,60.0
50509653,COc1cccc(c1)-c1ccc(C[C@H](CC(O)=O)NC(=O)CCC(O)=O)cc1,60.0
50017757,OC(=O)CC(=O)NC(CC(Cc1ccccc1)C(O)=O)Cc1ccccc1,62.0
50051801,OC(=O)[C@@H]1CC[C@@H](N1C(=O)CNC(=O)C(S)Cc1ccc(cc1)C(O)=O)c1ccccc1O,62.0
50073119,CC1(C)CCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1CC(O)=O,63.0
50050129,CC(C)[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N1CC(O)CC1C(O)=O,63.0
50084666,CC1(C)CCCC(NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1CC(O)=O,63.0
50042829,CS(=O)(=O)CCCNC(=O)C1CCCCCCC(CS)C(=O)N1,63.0
50503889,CCCCc1nc(Cl)c(CNC(=O)[C@@H](CS)CC(C)C)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,63.0
50503877,CCCCc1nc(Cl)c(CNC(=O)C(CS)CC(C)C)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,63.0
50048504,OC(=O)CN1[C@@H](CC=C)CCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C1=O,64.0
50403259,OC(=O)CN1c2ccccc2SC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C1=O,64.0
50041051,COc1cc(ccc1O)C(C)C(CS)C(=O)NC(Cc1ccc(O)cc1)C(O)=O,65.0
50034853,CCCC[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)C(=O)NCCC(O)=O)C(O)=O,66.0
50056253,OC(=O)[C@@H]1Cc2ccccc2CCCCCC[C@H](CS)C(=O)N1,67.0
50283632,OC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)[C@H](Cc1cccs1)NCP(O)(O)=O,73.0
50017745,[O-]C(=O)[C@@H](C[C@@H](Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C([O-])=O)Cc1ccccc1,74.0
50039536,CSCC[C@@H](NC(=O)[C@@H](CS)Cc1ccccc1)C(N)=O,76.0
50503882,CCCCc1nc(C)c(CNC(=O)[C@@H](CS)CC(C)C)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,79.0
50503896,CCOc1nc(CC)c(CNC(=O)[C@@H](CS)CC(C)C)n1Cc1ccc(c(F)c1)-c1ccccc1C(O)=O,79.0
50298107,OC(=O)C(Cc1ccc(O)cc1)NC(=O)CC(S)C(F)(F)F,80.0
50048507,OC(=O)CN1CCCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C1=O,82.0
50190752,CCCC(CC1(CCCC1)C(=O)Nc1cn(CC)nn1)C(O)=O,82.0
50288353,OC(=O)[C@@H]1Cc2cccc3CCC(NC(=O)[C@H](S)Cc4ccccc4)C(=O)N1c23,83.0
50403256,C[C@H]1Oc2ccccc2N(CCC(O)=O)C(=O)[C@H]1NC(=O)[C@@H](S)Cc1ccccc1,83.0
50190764,CCCCC(CC1(CCCC1)C(=O)Nc1nnc(CC)s1)C(O)=O,84.0
50042836,OCCOCCNC(=O)C1CCCCCCC(CS)C(=O)N1,84.0
50048516,CCC[C@H]1CCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1[C@@H](CC)C(O)=O,86.0
50282843,CC(C)C[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(O)=O,87.0
50034854,C[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)CCCC(O)=O)C(O)=O,90.0
50017746,[O-]C(=O)[C@H](C[C@H](Cc1ccccc1)C(=O)Nc1cccc(c1)C([O-])=O)Cc1ccccc1,90.0
50287430,CS(=O)(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)P(O)(=O)CC1(CCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,90.0
50373671,O[C@@H](CN(CC1CCCC1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O)C(O)=O,90.0
138394,C[C@H](N[C@@H](Cc1ccc(cc1)-c1cccc(Cl)c1)C(=O)NC1=NNNN1C)C(O)=O,91.0
50034843,C[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)CC(O)=O)C(O)=O,92.0
50048510,C[C@H](N1CCCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C1=O)C(O)=O,92.0
50287303,OC(=O)Cc1nnc(NC(=O)[C@@H](CC(COc2ccccc2)C(O)=O)Cc2ccc(cc2)-c2ccccc2)s1,92.0
298276,C[C@H](CC(Cc1ccc(cc1)-c1ccccc1)NC(=O)CC(O)=O)C(O)=O,92.0
153116,C[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)NCC(O)=O)C(O)=O,93.0
50039519,CSCC[C@@H](NC(=O)[C@H](CS)Cc1ccccc1)C(N)=O,94.0
50190769,CCCC(CC1(CCCC1)C(=O)NC1(CO)Cc2ccccc2C1)C(O)=O,96.0
50190750,CCCC(CC1(CCCC1)C(=O)Nc1cc(Cc2ccccc2)ccn1)C(O)=O,96.0
50283641,Cc1ccccc1C[C@H](NCP(O)(O)=O)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(O)=O,96.0
50034864,OC(=O)CC[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)CCC(O)=O,99.0
50056254,OC(=O)[C@H]1Cc2ccccc2CCCCC[C@H](CS)C(=O)N1,99.0
50050135,CC(OCc1ccccc1)[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,100.0
50286724,OC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)[C@H](S)Cc1ccccc1,100.0
50286910,CSCCC(NC(=O)[C@@H](CC(COc1ccccc1)C(O)=O)Cc1ccc(cc1)-c1ccccc1)C(O)=O,101.0
50039502,OC(=O)[C@@H](CSCCc1ccccc1)NC(=O)[C@@H](CS)Cc1ccccc1,110.0
50008624,OS(=O)(=O)c1ccc(NC(=O)C(CS)CCCc2ccccc2)cc1,110.0
50509663,OC(=O)CCC(=O)N[C@@H](CC(O)=O)Cc1ccc(cc1)-c1cccc(c1)C(F)(F)F,111.0
50190739,CCC[C@H](CC1(CCCC1)C(=O)Nc1nnc(C)s1)C(O)=O,114.0
50084903,OP(O)(=O)CNC(Cc1ccc2c(c1)oc1ccccc21)c1nnn[nH]1,114.0
50286720,OC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)[C@@H](S)Cc1ccccc1,117.0
50283608,C[C@H](CS)C(=O)N1C[C@H](C[C@H]1C(O)=O)NC(=O)NC(CS)Cc1ccccc1,118.0
50403260,C[C@H]1Oc2ccccc2N(CC(O)=O)C(=O)[C@H]1NC(=O)[C@@H](S)Cc1ccccc1,118.0
50050163,OC(=O)[C@H](Cc1cccc2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](S)Cc1ccccc1,120.0
50190738,CCc1nnc(NC(=O)C2(CC(CCC(C)C)C(O)=O)CCCC2)s1,120.0
50040402,CCOC(=O)CCNC(=O)C(Cc1ccc(cc1)-c1ccccc1)NCP(O)(O)=O,120.0
50287305,OC(=O)CC[C@@H](Cc1ccc(cc1)-c1ccccc1)C(=O)Nc1nc(CC(O)=O)cs1,122.0
50190758,CCCC(CC1(CCCC1)C(=O)Nc1nnc(CC(C)C)s1)C(O)=O,124.0
50503893,CCCCc1nc(CC)c(CNC(=O)[C@@H](CS)CC(C)C)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,126.0
50503900,CCCCc1nc(C2CC2)c(CNC(=O)[C@@H](CS)CC(C)C)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,126.0
50503903,CCCCc1nc(CC(C)C)c(CNC(=O)[C@@H](CS)CC(C)C)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,126.0
50050147,CC[C@@H](C)[C@H](NC(=O)[C@@H](S)c1ccccc1)C(=O)N1CCCC1C(O)=O,130.0
50038628,CC(NC(=O)C(CC(S)c1ccccc1)Cc1ccccc1)C(O)=O,130.0
50282589,CC(C)C[C@H](NC(CCc1ccc(O)cc1)P(O)(O)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,130.0
50282588,CC(C)C[C@H](NC(CCc1ccccc1)P(O)(O)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,130.0
50039498,OC(=O)[C@@H](CSCCc1ccccc1)NC(=O)[C@H](CS)Cc1ccccc1,133.0
50056256,OC(=O)[C@H]1Cc2ccccc2CCCCCC[C@H](CS)C(=O)N1,136.0
50403262,C[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N(CC(O)=O)c1ccccc1,137.0
50008594,[O-]S(=O)(=O)c1ccccc1NC(=O)C(CS)Cc1ccccc1,140.0
50282593,CC(C)C[C@H](NC(CCc1cccc2ccccc12)P(O)(O)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,140.0
50282857,C[C@H](CS)C(=O)N[C@@H](C)C(=O)N1CCC[C@@H]1C(O)=O,140.0
50048501,OC(=O)CN1[C@@H](CC2CC2)CCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C1=O,140.0
50403273,OC(=O)[C@@H]1CCN2N1C(=O)[C@H](CCC2=O)NC(=O)[C@@H](S)Cc1ccccc1,140.0
50084909,Cn1c2ccccc2c2ccc(CC(NCP(O)(O)=O)c3nnn[nH]3)cc12,140.0
153117,C[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)n1ccc(n1)C(O)=O)C(O)=O,142.0
50039533,OC(=O)[C@@H](CSCc1ccccc1)NC(=O)[C@H](CS)Cc1ccc(Cl)cc1,147.0
50048517,C[C@@H]1CCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1CC(O)=O,149.0
50283613,C[C@H](N[C@@H](CCc1ccccc1)C(O)=O)C(=O)N1C[C@H](C[C@H]1C(O)=O)NC(=O)C(CS)Cc1ccccc1,149.0
50018219,CN(C(Cc1ccccc1)C(O)=O)C(=O)C(CC(=O)NO)Cc1ccccc1,150.0
50038631,OC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(S)Cc1ccccc1)Cc1ccccc1,150.0
50190757,CCCC(CC1(CCCC1)C(=O)N[C@H]1CC[C@H](CC1)C(N)=O)C(O)=O,150.0
50008608,[O-]S(=O)(=O)c1ccc(NC(=O)C(CS)Cc2ccc(cc2)C(F)(F)F)cc1,150.0
50282854,C[C@H](NC(=O)C(CS)CCc1ccccc1)C(=O)N1CCC[C@@H]1C(O)=O,160.0
50283658,CC[C@H](C)C(N[C@@H](C)C(O)=O)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(O)=O,165.0
50064108,OP(O)(=O)CN[C@@H](CC#Cc1ccccc1)c1nnn[nH]1,170.0
50035243,CC(C)C(CC(=O)NO)C(=O)NC(CC(N)=O)C(O)=O,170.0
50283644,C[C@H](N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(O)=O)P(O)(O)=O,171.0
50403271,OC(=O)CN1Cc2ccccc2C[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C1=O,175.0
50369207,CC[C@H](C)[C@H](NC(=O)[C@@H](S)C(C)C)C(=O)N1C(CC2CCCCC12)C(O)=O,175.0
50190761,CCCC(CC1(CCCC1)C(=O)Nc1nnc(C)s1)C(O)=O,176.0
50046265,OC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccccc1)C(S)CCc1ccccc1,180.0
50050155,CC(C)[C@H](NC(=O)[C@@H](S)C(C)c1ccccc1)C(=O)N1CCCC[C@H]1C(O)=O,180.0
50281655,OC(=O)[C@H]1CCC[C@H](C1)NC(=O)C(CS)Cc1ccccc1,180.0
50039507,Cc1ccc(CSC[C@@H](NC(=O)[C@@H](CS)Cc2ccc(cc2)-c2ccccc2)C(O)=O)cc1,180.0
50050133,CC[C@H](C)[C@H](S)C(=O)N[C@@H](C)C(=O)N1C(Cc2ccccc12)C(O)=O,180.0
50282860,C[C@@H](S)[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O,182.0
50190780,CCCCc1ccnc(NC(=O)C2(CC(CCC)C(O)=O)CCCC2)c1,184.0
50034868,C[C@@H](C[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)CCC(O)=O)C(O)=O,190.0
50042838,OC(=O)[C@@H]1CSCCCCCCCC(CS)C(=O)N1,190.0
50050156,CC[C@H](C)[C@H](S)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(O)=O,190.0
50038621,CC(NC(=O)C(CC(S)Cc1ccccc1)Cc1ccccc1)C(O)=O,190.0
50190777,CCCC(CC1(CCCC1)C(=O)N[C@@H]1CCCC[C@@H]1Cc1ccccc1)C(O)=O,195.0
50283660,CC[C@H](C)C(NCC(O)=O)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(O)=O,200.0
50034863,OC(=O)CCNC(=O)C(CC(Cc1ccc(Oc2ccccc2)cc1)C(O)=O)Cc1ccc(Oc2ccccc2)cc1,203.0
50190743,CCC[C@@H](CC1(CCCC1)C(=O)NC1(CO)Cc2ccccc2C1)C(O)=O,205.0
50040400,OC(=O)CCNC(=O)C(Cc1ccccc1)CP(O)(O)=O,207.0
50042834,OCCCNC(=O)C1CCCCCCC(CS)C(=O)N1,209.0
50006115,OC(=O)CC(=O)N[C@@H](CS)Cc1ccccc1,210.0
50084905,OP(O)(=O)C(CCc1cccc2ccccc12)N[C@@H](Cc1ccc2c(c1)oc1ccccc21)c1nnn[nH]1,210.0
50509667,OC(=O)CCC(=O)N[C@@H](CC(O)=O)Cc1ccc(cc1)-c1ccccc1OC(F)(F)F,212.0
50190782,CCCC(CC1(CCCC1)C(=O)N[C@@H]1CC[C@@H](C1)C(N)=O)C(O)=O,213.0
50281654,OC(=O)[C@H]1CCC[C@H](C1)NC(=O)C1(CS)CCCC1,215.0
50287298,OC(=O)Cc1cnc(NC(=O)[C@@H](CC(COc2ccccc2)C(O)=O)Cc2ccc(cc2)-c2ccccc2)[nH]1,218.0
50038630,CCC(C)C(CC(S)Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(O)=O,220.0
50038626,CCC(C)C1CC(Cc2ccccc2)SC1=O,220.0
50281653,OC(=O)[C@H](Cc1ccccc1)NC(=O)C1(CS)CCCC1,220.0
50286719,OC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)[C@H](S)c1ccc2OCOc2c1,222.0
50283636,OC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NCP(O)(O)=O,226.0
50084911,OP(O)(=O)CNC(Cc1ccc2-c3ccccc3C(=O)c2c1)c1nnn[nH]1,230.0
50298108,OC(=O)C(Cc1ccc(F)cc1)NC(=O)CC(S)C(F)(F)F,230.0
50039539,CC(C)(C)SC[C@@H](NC(=O)[C@H](CS)Cc1ccccc1)C(O)=O,231.0
50285326,Cc1ccc(cc1)-c1ccc(C[C@H](NCP(O)(O)=O)C(O)=O)cc1,236.0
50190763,CCc1nnc(NC(=O)C2(CCC(O)=O)CCCC2)s1,237.0
50040408,OC(=O)CCNC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NCP(O)(=O)Oc1ccccc1,238.0
85439,SCC(Cc1ccccc1)C(=O)Nc1cc(ccn1)C(=O)Nc1ccccc1,250.0
50038617,CCC(C)C(CC(S)Cc1ccccc1)C(O)=O,250.0
50008593,CC(C)CC(NC(=O)C(CS)Cc1ccccc1)S([O-])(=O)=O,250.0
153107,C[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)CCCc1ccc2nc(C)sc2c1)C(O)=O,250.0
50064114,OC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)[C@H](CC#Cc1ccccc1F)NCP(O)(O)=O,250.0
50038619,CCC(C)C(CC(S)CCc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(O)=O,260.0
153113,C[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)CC(C)(C)C(O)=O)C(O)=O,267.0
50038622,CCC(C)C(S)CC(Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,270.0
50039526,OC(=O)[C@@H](CSC(c1ccccc1)(c1ccccc1)c1ccccc1)NC(=O)C(CS)Cc1ccccc1,274.0
50509654,OC(=O)CCC(=O)N[C@@H](CC(O)=O)Cc1ccc(cc1)-c1cccc(OC(F)(F)F)c1,275.0
50283639,OC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)[C@H](Cc1ccc2ccccc2c1)NCP(O)(O)=O,282.0
153112,C[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cccc(c1)C(O)=O)C(O)=O,283.0
50190775,CCCC(CC1(CCCC1)C(=O)Nc1nnc(s1)-c1ccccc1)C(O)=O,283.0
50282853,C[C@H](NC(=O)[C@H](S)Cc1ccccc1)C(=O)N1CCC[C@H]1C(O)=O,285.0
50190742,CCC[C@@H](CC1(CCCC1)C(=O)Nc1nnc(C)s1)C(O)=O,286.0
50039505,Cc1ccc(CSC[C@@H](NC(=O)[C@H](CS)Cc2ccc(cc2)-c2ccccc2)C(O)=O)cc1,290.0
50038624,OC(=O)CCNC(=O)C(CC(S)Cc1ccccc1)Cc1ccccc1,290.0
50085455,ON(C[C@@H](Cc1ccccc1)C(=O)N[C@H]1COc2ccccc2N(CC(O)=O)C1=O)C=O,290.0
50190736,CCC[C@@H](CC1(CCCC1)C(=O)Nc1nnc(CC)s1)C(O)=O,292.0
50190767,CCCC(CC1(CCCC1)C(=O)NC1CCCC(C1)C(=O)N(C)C)C(O)=O,297.0
50287137,CCCCC(NC(=O)C(Cc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(O)=O,300.0
50287140,CC(NC(=O)C(Cc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(O)=O,300.0
50396567,OC(=O)CC(NC(=O)c1cc(=O)n([nH]1)-c1ccc(Cl)cc1)c1cc(Cl)ccc1Cl,300.0
50298106,OC(=O)C(Cc1ccccc1)NC(=O)CC(S)C(F)(F)F,300.0
50040404,COP(O)(=O)CNC(Cc1ccc(cc1)-c1ccccc1)C(=O)NCCC(O)=O,301.0
50285338,OP(O)(=O)CN[C@@H](Cc1ccc(cc1)-c1ccccc1)C(=O)NCc1ccccc1,308.0
50281656,OC(=O)[C@H]1CCC[C@H](C1)NC(=O)C1(CS)CCCCC1,310.0
50190760,CCCC(CC1(CCCC1)C(=O)Nc1ccc(=O)n(Cc2ccccc2)c1)C(O)=O,313.0
50190755,CCCC(CC1(CCCC1)C(=O)NC1Cc2ccccc2C1)C(O)=O,313.0
50503872,CCCCc1nc(Cl)c(CNC(=O)C(CS)CC2CC2)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,316.0
50503905,CCCCc1nc(Cl)c(CNC(=O)C(CS)CCC(C)C)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,316.0
50046259,CC(C)C(NC(=O)C(Cc1ccccc1)C(C)S)C(=O)NC(Cc1ccc(O)cc1)C(O)=O,320.0
50038616,OC(=O)C1CCCN1C(=O)C(CC(S)Cc1ccccc1)Cc1ccccc1,320.0
50038620,CCC(C)C(S)CC(Cc1ccccc1)C(=O)N[C@H](Cc1ccc(O)cc1)C(O)=O,320.0
50287103,CC(C)CC(CP(O)([O-])=C(CC(C)C)NC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)NS(C)(=O)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([O-])=O,320.0
50034857,C[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)CCCCC(O)=O)C(O)=O,324.0
50283655,OC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)[C@H](Cc1ccc(Cl)cc1)NCP(O)(O)=O,338.0
153114,C[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cc(=O)cc(o1)C(O)=O)C(O)=O,350.0
50038625,CCC(C)C(CC(S)Cc1ccccc1)C(=O)N1CCCC1C(O)=O,350.0
50038627,CCC(C)C(S)CC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(N)=O,350.0
50025921,COC(=O)CNC(=O)C(CN(O)C=O)Cc1ccccc1,350.0
50283647,CC(C)C[C@H](NCP(O)(O)=O)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(O)=O,356.0
50038614,CCC(C)C(S)CC(C(C)CC)C(=O)NC(Cc1ccc(O)cc1)C(N)=O,360.0
50285339,OP(O)(=O)CN[C@@H](Cc1ccc2ccccc2c1)c1nnn[nH]1,364.0
50286917,CCCC[C@H](C[C@H](Cc1ccc(cc1)-n1cccn1)C(=O)NCC(O)=O)C(O)=O,366.0
50287099,CC(C)CC(NC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)NS(C)(=O)=O)=P(O)([O-])CC(C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([O-])=O,370.0
50190772,CCCC(CC1(CCCC1)C(=O)N[C@H]1CC[C@H](CC1)C(=O)N(C)C)C(O)=O,370.0
50039522,Cc1ccc(CSC[C@@H](NC(=O)[C@@H](CS)Cc2ccccc2)C(O)=O)cc1C,370.0
50190766,CCCC(CC1(CCCC1)C(=O)Nc1ccc(OC)nn1)C(O)=O,374.0
50073121,OC(=O)CN1C(=O)[C@H](CCCC11CC1)NC(=O)[C@@H](S)Cc1ccccc1,377.0
50190774,CCCC(CC1(CCCC1)C(=O)Nc1nncs1)C(O)=O,377.0
50038613,CCC(C)C(S)CC(C(C)CC)C(=O)NC(Cc1ccc(O)cc1)C(O)=O,380.0
50046266,CCC(C)C(NC(=O)C(Cc1ccccc1)C(C)S)C(=O)NC(Cc1ccc(O)cc1)C(O)=O,380.0
50190748,CCCC(CC1(CCCC1)C(=O)N[C@H](CO)Cc1ccccc1)C(O)=O,384.0
50286716,OC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)[C@@H](S)c1ccc2OCOc2c1,385.0
50016764,OC[C@H](NC(=O)[C@H](Cc1ccccc1)N[C@@H](CCc1ccccc1)C(O)=O)C(O)=O,393.0
50503899,CCCCc1nc(Cl)c(CNC(=O)C(CS)Cc2ccc3ccccc3c2)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,398.0
50048514,C[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N1CCC[C@H]1C(O)=O,400.0
50064117,CC(C)C[C@H](NC(=O)[C@H](CC#Cc1cccc(F)c1)NCP(O)(O)=O)C(O)=O,407.0
50286915,OC(=O)CNC(=O)C(CC(COc1ccccc1)C(O)=O)Cc1ccccc1,407.0
